Name,Wikidata_ID,Geonames_ID,Country_Code,Latitude,Longitude
Michałkowice,Q11779429,3092061,PL,50.324361,19.007194
Pontedera,Q103219,6536839,IT,43.6625,10.632777777778
Kamieniec Podolski,Q193965,706950,UA,48.680555555556,26.580555555556
Northamptonshire,Q23115,2641429,GB,52.283333333333,-0.83333333333333
Mława,Q983868,764634,PL,53.116666666667,20.366666666667
Toronto,Q172,6167865,CA,43.670277777778,-79.386666666667
Neapol,Q2634,3172395,IT,40.833333333333,14.25
Ciechanów,Q745051,774208,PL,52.881666666667,20.610555555556
Pacific Grove,Q117514,5380437,US,36.619166666667,-121.92111111111
Vidnava,Q1025162,3062924,CZ,50.372348807006,17.18633535014
Kvasiny,Q1794829,3072449,CZ,50.212528766654,16.263302333377
Międzychód,Q556484,3091983,PL,52.601,15.889883333333
Macclesfield,Q868637,2643266,GB,53.2581,-2.1274
Fresno,Q43301,5350937,US,36.781666666667,-119.79222222222
Oflag VI B Dössel,Q824556,2935457,DE,51.5172,9.15172
Ciechanowiec,Q995159,774207,PL,52.683333333333,22.5
Łuck,Q7550,702569,UA,50.747777777778,25.324444444444
Piotrków Trybunalski,Q158004,3088972,PL,51.4,19.683333333333
Winnica,Q157144,689558,UA,49.237222222222,28.467222222222
Serock,Q569838,759470,PL,52.513055555556,21.069444444444
Fryburg,Q36378,7285870,CH,46.8,7.15
Bishopsbourne,Q866348,7284170,GB,51.230666666667,1.1333055555556
Algier,Q3561,2507480,DZ,36.776388888889,3.0586111111111
Bourdeilles,Q865494,3031068,FR,45.321944444444,0.58694444444444
Vyškov,Q954569,3062283,CZ,49.277487239217,16.998993221633
Kowel,Q156704,704617,UA,51.216666666667,24.716666666667
Nowa Wilejka,Q937667,596713,LT,54.7,25.416666666667
Śródborów,Q9395890,758475,PL,52.1042,21.3019
Tuła,Q2770,480562,RU,54.2,37.616666666667
Chotomów,Q2330083,774367,PL,52.41667,20.88333
Ełk,Q61480,772621,PL,53.816666666667,22.35
Gniezno,Q51432,3099112,PL,52.533333333333,17.6
Gorzów Wielkopolski,Q104731,3098722,PL,52.733333333333,15.25
Iława,Q8194,3097902,PL,53.596388888889,19.565555555556
Jasna Góra,Q573920,8128566,PL,50.8125,19.097222222222
Jelenia Góra,Q147934,3097257,PL,50.9,15.733333333333
Kędzierzyn-Koźle,Q605483,3096372,PL,50.333333333333,18.2
Kęty,Q773227,3096328,PL,49.9,19.216666666667
Kłodzko,Q284604,3096053,PL,50.437777777778,16.652777777778
Kwidzyn,Q326582,2873464,PL,53.735833333333,18.930833333333
Rezerwat przyrody Las Kabacki im. Stefana Starzyńskiego,Q9308795,8425866,PL,52.1161,21.0572
Lubin,Q237512,3092931,PL,51.4,16.2
Stary Łupków,Q2290846,765717,PL,49.24583,22.05972
Malbork,Q146820,7531264,PL,54.02846,19.04435
Miejsce Piastowe,Q2396786,764860,PL,49.63333333,21.78333333
Miętne,Q6885133,764791,PL,51.9225,21.57277778
Nowa Huta,Q9248441,763780,PL,50.066006,20.11439
Oława,Q924049,3090205,PL,50.933333333333,17.3
Piła,Q556200,3089033,PL,53.15,16.733333333333
Polkowice,Q246685,3088435,PL,51.501111,16.0675
Puławy,Q320007,760924,PL,51.41655,21.96939
Puszcza Niepołomicka,Q7031799,763902,PL,50.0404,20.3703
Stalowa Wola,Q751140,758445,PL,50.583333333333,22.05
Świdnik,Q387387,7531487,PL,51.233333333333,22.7
Świerk,Q9396389,757633,PL,52.1231,21.34
Trójmiasto,Q732001,7302309,PL,54.433333333333,18.55
Úherce,Q329960,3063744,CZ,50.298142318944,13.949067464896
Ursus,Q1851596,756320,PL,52.19517,20.88419
Włochy,Q38,3175395,IT,42.5,12.5
Załęże (Katowice),Q167941,3080756,PL,50.26722222,18.98916667
